,year,type,country,activity,age,species,month,fatal,gender
0,2018,Boating,usa,Paddling,57,White shark,Jun,N,F
1,2018,Unprovoked,brazil,Swimming,18,Tiger shark,Jun,Y,M
2,2018,Unprovoked,usa,Walking,15,"Bull shark, 6'",May,N,M
3,2018,Provoked,australia,Feeding sharks,32,Grey reef shark,May,N,M
4,2018,Invalid,england,Fishing,21,Invalid incident,May,N,M
5,2018,Unprovoked,costa rica,Scuba diving,30,Tiger shark,Apr,N,M
6,2018,Unprovoked,australia,Surfing,60,3 m shark,Apr,N,M
7,2018,Unprovoked,maldives,Fishing,32,Tiger shark,Apr,N,M
8,2018,Unprovoked,south africa,Paddle-skiing,33,"White shark, 2.5 m",Apr,N,M
9,2018,Unprovoked,south africa,Surfing,19,White shark,Apr,N,M
10,2018,Unprovoked,usa,Stand-Up Paddleboarding,25,"Tiger shark, 12'",Mar,N,M
11,2018,Unprovoked,australia,Wading,10,Wobbegong shark,Mar,N,M
12,2018,Unprovoked,australia,Swimming,69,3.5 m shark,Mar,N,M
13,2018,Unprovoked,australia,Surfing,18,1.8 m shark,Mar,N,M
14,2018,Unprovoked,australia,Swimming,55,"Juvenile white shark,  2.7 to 3.2 m",Feb,N,F
15,2018,Unprovoked,australia,Walking,35,"Bull shark, 2 m",Feb,N,M
16,2018,Unprovoked,brazil,Surfing,20,small shark,Jan,N,M
17,2017,Unprovoked,usa,Surfing,54,Tiger shark,Dec,N,F
18,2017,Unprovoked,usa,Spearfishing,25,"White shark, 4.6 m",Nov,N,M
19,2017,Unprovoked,australia,Surfing,25,2 m shark,Nov,N,M
20,2017,Unprovoked,cuba,Night bathing,22,Tiger shark,Nov,Y,M
21,2017,Unprovoked,australia,Surfing,31,"Wobbegong shark, 1 m",Oct,N,M
22,2017,Unprovoked,australia,Kayaking / Fishing,15,"White shark, 4.5 m",Oct,N,F
23,2017,Unprovoked,usa,Surfing,54,"Tiger shark, 8 to 10 feet",Oct,N,M
24,2017,Unprovoked,usa,Snorkeling,40,8' shark,Oct,N,F
25,2017,Invalid,usa,Surfing,33,Questionable,Sep,,M
26,2017,Unprovoked,usa,Surfing,18,5' to 6' shark,Sep,N,M
27,2017,Unprovoked,australia,Surfing,35,"White shark, 3 to 3.5m ",Sep,N,M
28,2017,Unprovoked,australia,Surfing,37,"White shark, 3 m",Aug,N,M
29,2017,Invalid,spain,Swimming,11,Shark involvement questionable,Aug,,F
30,2017,Unprovoked,usa,SUP,69,"White shark, 5' to 7'",Aug,N,M
31,2017,Unprovoked,usa,Swimming,13,Possibly a juvenile blacktip shark,Aug,N,M
32,2017,Provoked,usa,Fishing,34,4' shark,Aug,N,M
33,2017,Invalid,usa,Swimming,10,A small shark,Jul,,M
34,2017,Boating,usa,Kayaking,40,"White shark, 11' to 13'",Jul,N,M
35,2017,Unprovoked,usa,SUP,50,"White shark, 8' to 10'",Jul,N,M
36,2017,Unprovoked,usa,Swimming,46,"Bull shark, 4' to 5'",Jul,N,M
37,2017,Unprovoked,south africa,Surfing,13,"White shark, 2.5 m",Jul,N,F
38,2017,Unprovoked,australia,Body boarding,48,"White shark, 4 m",Jun,N,M
39,2017,Unprovoked,bahamas,Snorkeling,32,Tiger shark,Jun,N,F
40,2017,Invalid,usa,Surfing,18,Shark involvement highly doubtful,May,,F
41,2017,Unprovoked,australia,Surfing,17,White shark,Apr,Y,F
42,2017,Unprovoked,usa,Surfing,28,"Tiger shark, 12'",Apr,N,M
43,2017,Unprovoked,usa,Swimming,17,"Bull shark, 5' to 7'",Apr,N,F
44,2017,Unprovoked,australia,Scuba Diving,55,"Bull shark, 4 m",Jan,N,M
45,2017,Unprovoked,indonesia,Surfing,48,"Bull shark, 1 m",Jan,N,M
46,2017,Invalid,australia,Wading,20,Shark involvement not confirmed,Jan,,M
47,2016,Unprovoked,south africa,Surf skiing ,55,"White shark, 4 m",Dec,N,M
48,2016,Invalid,usa,Surfing,19,Shark involvement not confirmed,Dec,,M
49,2016,Provoked,australia,Surf fishing,20,"Wobbegong shark, 2m",Dec,N,M
50,2016,Unprovoked,australia,Surfing,65,White shark,Dec,N,M
51,2016,Provoked,australia,Fishing,73,"Broadnose sevengill shark, 1.5 m",Nov,N,M
52,2016,Unprovoked,usa,Floating,58,Tiger shark,Nov,N,F
53,2016,Unprovoked,usa,Surfing,36, 6' to 8' shark,Oct,N,M
54,2016,Unprovoked,australia,Surfing,17,"White shark, 3.5 m",Sep,N,M
55,2016,Unprovoked,usa,Wading,60s,3' to 4' shark,Sep,N,M
56,2016,Unprovoked,usa,Swimming,51,"Tiger shark, 10'",Sep,N,F
57,2016,Unprovoked,usa,Surfing,25,"Bull shark, 6'",Aug,N,M
58,2016,Unprovoked,usa,SUP Foil boarding,21,"Tiger shark, 10' ",Aug,N,M
59,2016,Unprovoked,spain,Swimming,40,Blue shark,Jul,N,M
60,2016,Provoked,australia,Fishing,31,"reef shark, 1m",Jul,N,M
61,2016,Unprovoked,usa,Kite surfing,61,"White shark, 10' to 12'",Jul,N,M
62,2016,Provoked,usa,Fishing,59,dogfish shark,Jul,N,M
63,2016,Provoked,australia,Fishing,34,Tawny nurse shark,Jul,N,M
64,2016,Unprovoked,usa,Floating,42,3' to 5' shark,Jun,N,M
65,2016,Unprovoked,usa,Floating in tube,6,3' to 4' shark,Jun,N,F
66,2016,Unprovoked,usa,Standing,19,3' shark,Jun,N,M
67,2016,Invalid,usa,Surfing,27,Said to involve an 8' shark but more likely damage caused by debris,Jun,,M
68,2016,Unprovoked,australia,Diving,60,3+ m shark,Jun,Y,F
69,2016,Unprovoked,egypt,Swimming,23,Mako shark,Jun,N,M
70,2016,Unprovoked,australia,Surfing,29,White shark,May,Y,M
71,2016,Unprovoked,usa,Swimming,13,5' shark,May,N,M
72,2016,Unprovoked,usa,Swimming,22,"Bull shark, 4' to 5'",May,N,F
73,2016,Unprovoked,usa,Swimming,48,"Blacktip shark, 4'",May,N,M
74,2016,Provoked,usa,Teasing a shark,23,"Nurse shark, 2'",May,N,F
75,2016,Provoked,new zealand,Fishing,39,"Mako shark, 1.5 m [5'] ",May,N,M
76,2016,Unprovoked,indonesia,Surfing,24,"Bull shark, 6'",Apr,N,M
77,2016,Unprovoked,australia,Swimming,12,Wobbegong shark,Apr,N,M
78,2016,Provoked,french polynesia,Spearfishing,22,"Grey reef shark, 2 m",Apr,,M
79,2016,Provoked,french polynesia,Spearfishing,26,"Grey reef shark, 2 m",Apr,N,M
80,2016,Unprovoked,new caledonia,Walking,69,"Tiger shark, 2.5 m",Apr,Y,F
81,2016,Unprovoked,usa,Paddle boarding,48,"Tiger shark, 14'",Jan,N,M
82,2016,Unprovoked,australia,Wading,11,Blacktip shark,Jan,N,M
83,2016,Unprovoked,australia,Spearfishing,31,3 m shark,Jan,N,M
84,2015,Unprovoked,usa,Paddle boarding,71,9' shark,Dec,N,M
85,2015,Unprovoked,australia,Surfing,43,"Bronze whaler shark, 6'",Dec,N,M
86,2015,Unprovoked,ecuador,Snorkeling,55,Galapagos shark,Nov,N,M
87,2015,Unprovoked,australia,Surfing,20,"Bull shark, 2.8 to 3.1 m",Nov,N,M
88,2015,Invalid,usa,Surfing,9,Shark involvement not confirmed,Nov,,F
89,2015,Unprovoked,usa,Wading,28,3' to 5' shark,Nov,N,F
90,2015,Unprovoked,south africa,Surfing,42,"White shark, 3 to 3.5m ",Oct,N,M
91,2015,Unprovoked,usa,Surfing,21,5' shark,Oct,N,M
92,2015,Unprovoked,usa,Surfing,21,"Spinner shark, 5'",Oct,N,M
93,2015,Invalid,usa,Surfing,32,No shark involvement,Oct,,M
94,2015,Unprovoked,usa,Swimming,44,"Tiger shark, 7'",Oct,N,M
95,2015,Unprovoked,usa,Surfing,25,"Tiger shark, 13' ",Oct,N,M
96,2015,Unprovoked,usa,Wading,13,4' to 5' shark,Oct,N,M
97,2015,Unprovoked,usa,Surfing,14,"Blacktip shark, 4' to 5'",Oct,N,M
98,2015,Unprovoked,usa,Surfing,22,"Blacktip shark, 5' to 6'",Sep,N,M
99,2015,Unprovoked,usa,Surfing,14,juvenile shark,Sep,N,M
100,2015,Unprovoked,usa,Spearfishing,27,"Tiger shark, 13'",Sep,N,M
101,2015,Unprovoked,usa,Wading,12,4' shark,Sep,N,M
102,2015,Unprovoked,australia,Surfing,42,6' shark,Sep,N,M
103,2015,Unprovoked,usa,Stand-Up Paddleboarding,50,"White shark, 11' to 12'",Sep,N,F
104,2015,Provoked,usa,Kayak Fishing,29,Hammerhead shark.,Sep,N,M
105,2015,Unprovoked,australia,Surf-skiing,62,"White shark, 2.5 m",Sep,N,M
106,2015,Unprovoked,thailand,Wading,37,small shark,Sep,N,F
107,2015,Unprovoked,usa,Surfing,54,"White shark, 11' to 12'",Aug,N,F
108,2015,Unprovoked,usa,Surfing,21,"White shark, 10' to 12' ",Aug,N,M
109,2015,Unprovoked,usa,Surfing,15,4' shark,Aug,N,M
110,2015,Unprovoked,usa,Walking,10,3' shark,Aug,N,F
111,2015,Boating,usa,Kayak Fishing,22,"White shark, 13'",Aug,N,M
112,2015,Invalid,spain,Swimming,10,Shark involvement not confirmed,Aug,,M
113,2015,Provoked,usa,Spearfishing,57,Hammerhead shark. 6' to 7',Aug,N,M
114,2015,Unprovoked,australia,Surfing,52,White shark,Jul,N,M
115,2015,Unprovoked,usa,Surfing,25,"Blacktip or spinner shark, 4'",Jul,N,M
116,2015,Invalid,usa,Floating,35,"Thought to involve a 3' to 4' shark, but shark involvement not confirmed",Jul,,F
117,2015,Unprovoked,australia,Scallop diving on hookah,46,"White shark, 3.9 to 4.2 m",Jul,Y,M
118,2015,Unprovoked,usa,Surfing,38,"White shark, 7'",Jul,N,M
120,2015,Unprovoked,australia,Body boarding ,32,White shark,Jul,N,M
121,2015,Unprovoked,usa,Swimming,68,6' to 7' shark,Jul,N,M
122,2015,Unprovoked,usa,Playing in the water,12,4' to 5' shark,Jun,N,M
123,2015,Unprovoked,usa,Swimming,18,Bull shark,Jun,N,M
124,2015,Unprovoked,south africa,Body Boarding,19,White shark,Jun,N,M
125,2015,Unprovoked,south africa,Surfing,23,"White shark, 2m to 3 m",Jun,N,M
126,2015,Unprovoked,usa,Standing,43,4' shark,Jun,N,M
127,2015,Unprovoked,usa,Swimming,6,Sandtiger shark,Jun,N,M
128,2015,Invalid,australia,Surfing,37,White shark,Jun,N,F
129,2015,Unprovoked,usa,Wading,16,Bull shark,Jun,N,M
130,2015,Unprovoked,usa,Wading,12,Bull shark,Jun,N,F
131,2015,Unprovoked,usa,Boogie boarding,13,4' shark,Jun,N,F
132,2015,Unprovoked,usa,Playing,11,"Bull shark, 5'",Jun,N,M
133,2015,Unprovoked,reunion,Surfing,47,"Bull shark, 2.5 m",Jun,N,M
134,2015,Unprovoked,french polynesia,Spearfishing,19,1m to 1.2 m shark,May,N,M
135,2015,Unprovoked,usa,Surfing,18,5' shark,,N,M
136,2015,Unprovoked,south africa,Diving,29,"White shark, 3.5 m",May,N,M
137,2015,Unprovoked,usa,Wading,63,3- to 4-foot shark,Apr,N,M
138,2015,Unprovoked,australia,Surfing,26,"White shark, 6 m",Apr,N,M
139,2015,Unprovoked,australia,Surf skiing ,71,"White shark, 3 m",Jun,N,M
140,2015,Unprovoked,reunion,Surfing,13,Bull shark,Apr,Y,M
141,2015,Unprovoked,usa,Spearfishing,70,Bull shark,Apr,N,M
142,2015,Invalid,brazil,Surfing,23,No shark involvement,Mar,,M
143,2015,Unprovoked,usa,Standing / Snorkeling,58,"Tiger shark, 8 to 12 feet",Mar,N,M
144,2015,Unprovoked,french polynesia,Hand feeding sharks,9,Blacktip shark,Mar,N,M
145,2015,Unprovoked,reunion,Swimming,22,"Tiger shark, 3.5 m",Feb,Y,F
146,2015,Unprovoked,australia,Surfing,41,3.5 to 4 m shark,Feb,Y,M
147,2015,Unprovoked,australia,Surfing,35,2 m to  3 m shark,Feb,N,M
148,2015,Boating,australia,Rowing,57,"Bull shark, 1.3 m",Jan,N,M
149,2015,Provoked,usa,Shark fishing,20,4' shark,Jan,N,M
150,2015,Unprovoked,bahamas,Snorkeling,34,White shark or oceanic whitetip shark,Jan,N,F
151,2015,Unprovoked,south africa,Surfing,15,"Raggedtooth shark, 1.3 m",Jan,N,M
152,2014,Unprovoked,australia,Spearfishing,17,"White shark, 4 to 5 m",Dec,Y,M
153,2014,Unprovoked,usa,Surfing,50,"White shark, 8' to 10'",Dec,N,M
154,2014,Provoked,australia,Fishing,40s,1.5 m shark,Dec,N,M
155,2014,Unprovoked,australia,Spearfishing,17,Tiger shark,Dec,Y,M
156,2014,Unprovoked,usa,Surfing,44,2' shark,Nov,N,M
157,2014,Unprovoked,usa,Snorkeling,53,1.5 m shark,Nov,N,M
158,2014,Unprovoked,usa,Surfing,34,"Tiger shark, 12'",Oct,N,F
159,2014,Unprovoked,australia,Surfing,13,1 m shark,Oct,N,F
160,2014,Unprovoked,usa,Surfing,29,Blacktip shark,Oct,N,M
161,2014,Unprovoked,usa,Surfing,15,Blacktip shark,Oct,N,M
162,2014,Unprovoked,usa,Surfing,28,8' to 10' shark,Oct,N,M
163,2014,Unprovoked,australia,Surfing,23,"2 white shark: 13' & 9""8""",Oct,N,M
164,2014,Unprovoked,australia,Swimming,50,7' shark,Sep,Y,M
165,2014,Unprovoked,usa,Fishing ,43,Bull shark,Sep,N,M
166,2014,Boating,usa,Kayaking ,20s,"White shark, 12' to 14'",Sep,N,F
167,2014,Provoked,usa,Fishing,52,3' to 4' shark,Sep,N,M
168,2014,Unprovoked,usa,Body surfing,13,Spinner shark,Aug,N,F
169,2014,Unprovoked,usa,Swimming,7," Bull shark, 5'",Aug,N,M
170,2014,Unprovoked,usa,Boogie boarding,10,4' tp 5' shark,Aug,N,M
171,2014,Unprovoked,south africa,Surfing,20,White shark,Aug,N,M
172,2014,Unprovoked,usa,Swimming,61,6' to 8' shark,Jul,N,M
173,2014,Unprovoked,usa,Swimming,39,4' shark,Jul,N,M
174,2014,Invalid,bahamas,Shark diving,63,Shark involvement not confirmed,Jul,,M
175,2014,Unprovoked,usa,Body surfing,19,4' to 5' shark,Jul,N,M
176,2014,Unprovoked,usa,Standing,16," Sandbar shark, 3' to 4'",Jun,N,M
177,2014,Unprovoked,australia,Body boarding,39,"Bronze whaler shark, 1.5m",Jun,N,M
178,2014,Unprovoked,usa,Swimming,22,Bull shark,Jun,N,F
179,2014,Unprovoked,australia,Surfing,35," white shark, 15' ",May,N,M
180,2014,Unprovoked,usa,Swimming,40,4' to 5' shark,May,N,F
181,2014,Unprovoked,usa,Surfing,23,3' shark,May,N,M
182,2014,Unprovoked,australia,Swimming,63,3 m to 4 m white shark,Apr,Y,F
183,2014,Invalid,australia,Diving for lobsters,38,Shark involvement prior to death not confirmed,Mar,,M
184,2014,Unprovoked,south africa,Swimming,66,2 m shark,Mar,Y,M
185,2014,Unprovoked,french polynesia,Kitesurfing,21,Blacktip reef shark ,Feb,N,M
186,2014,Unprovoked,new zealand,Surfing,28,7-gill shark?,Feb,N,M
187,2013,Unprovoked,new caledonia,Snorkeling,37,Reported to involve a bull shark,Dec,N,M
188,2013,Unprovoked,south africa,Surfing,19,"White shark, 3m ",Dec,N,M
189,2013,Unprovoked,usa,Boogie boarding,29,"Tiger shark, 10' to 12'",Dec,N,M
190,2013,Unprovoked,usa,Surfing,30,4' to 6' shark,Dec,N,M
191,2013,Unprovoked,australia,Surfing,26," Wobbegong shark, 1.6 to 1.8m ",Dec,N,M
192,2013,Unprovoked,australia,Body boarding,19,"Tiger shark, 3m ",Nov,Y,M
193,2013,Unprovoked,australia,Surfing,35,Thought to involve a white shark,Nov,Y,M
194,2013,Unprovoked,usa,Surfing,25,"White shark, 10 '",Nov,N,M
195,2013,Unprovoked,usa,Kiteboarding,46,Tiger shark,Oct,N,M
196,2013,Unprovoked,australia,Snorkeling,60,"Blacktip reef shark, 1m",Oct,N,F
197,2013,Unprovoked,reunion,Body boarding,24,Thought to involve a bull shark,Oct,N,M
198,2013,Unprovoked,australia,Surfing,41,Wobbegong shark,Oct,N,M
199,2013,Unprovoked,usa,Diving ,45,"Whitetip reef shark, 4' to 6'",Oct,N,M
200,2013,Unprovoked,usa,Surfing,25,Tiger shark,Oct,N,M
201,2013,Unprovoked,usa,Wading,6,Nurse shark?,Oct,N,M
202,2013,Unprovoked,south africa,Swimming / snorkeling,74,White shark,Oct,Y,M
203,2013,Unprovoked,australia,Diving for Abalone,55,White shark,Oct,N,M
204,2013,Unprovoked,usa,Surfing,45,"White shark, 8' to 10'",Oct,N,M
205,2013,Unprovoked,usa,Swimming,21,Bull shark,Sep,N,M
206,2013,Unprovoked,usa,Surfing,13,3' shark,Sep,N,F
207,2013,Provoked,usa,Surfing,43,3' shark,Sep,N,M
208,2013,Unprovoked,usa,Standing,25,3' shark,Sep,N,M
209,2013,Unprovoked,usa,Casting a net,9,4' shark,Sep,N,M
210,2013,Unprovoked,usa,Snorkeling,20,Tiger shark?,Aug,Y,F
211,2013,Unprovoked,usa,Surfing,10,"Bull shark, 8'",Aug,N,M
212,2013,Unprovoked,usa,Fishing,17,"Bull shark, 6' to 8'",Aug,N,M
213,2013,Unprovoked,bahamas,Spearfishing,40,6' shark,Jul,N,M
214,2013,Unprovoked,usa,Surfing,18,"Tiger shark, 8' to 10' ",Jul,N,M
215,2013,Unprovoked,bahamas,Cleaning fish,64,Nurse shark,Jul,N,M
216,2013,Unprovoked,usa,Swimming,14,4' to 5' shark,Jun,N,M
217,2013,Unprovoked,usa,Swimming,28,"Tiger shark, 14'",Jun,N,M
218,2013,Unprovoked,usa,Boogie Boarding,10,4' to 5' shark,Jun,N,F
219,2013,Unprovoked,ecuador,Surfing,29,Galapagos shark,May,N,M
220,2013,Unprovoked,reunion,Body boarding,36,Bull shark,May,Y,M
221,2013,Unprovoked,usa,Surfing,16,a small shark,May,N,M
222,2013,Unprovoked,mexico,Swimming,34,Tiger shark,Apr,N,F
223,2013,Unprovoked,australia,Fishing,51,"Grey nurse shark, 3m",Apr,N,M
224,2013,Unprovoked,usa,Playing in the surf,9,3' shark,Apr,N,M
225,2013,Unprovoked,usa,Surfing,21,Bull shark,Apr,N,M
226,2013,Unprovoked,french polynesia,Kite boarding,53,Possibly a blacktip reef shark,Apr,N,M
227,2013,Unprovoked,usa,Surfing,58,4' shark,Apr,N,M
228,2013,Provoked,south africa,Fishing - 'tag & release',30,"Raggedtooth shark, 1.5 m",Mar,N,M
229,2013,Unprovoked,jamaica,Spearfishing,68,"Tiger shark, 4.8 m",Mar,Y,M
230,2013,Unprovoked,australia,Spearfishing,28,"Bronze whaler shark, 2.5m",Mar,N,M
231,2013,Unprovoked,new zealand,Swimming,46,"White shark, 4m",Feb,Y,M
232,2013,Unprovoked,usa,Surfing,16,"Blacktip shark, 4' to 5'",Feb,N,M
233,2013,Unprovoked,french polynesia,Scuba diving,48,Lemon shark,Feb,N,M
234,2013,Unprovoked,usa,Surfing,43,"Tiger shark, 15'",Jan,N,M
235,2012,Unprovoked,australia,Surfing,23,2.5 m shark,Dec,N,M
236,2012,Unprovoked,australia,Paddle boarding,29,"Bull shark, 2m ",Dec,N,M
237,2012,Unprovoked,australia,Surfing,32,"Tiger shark, 6'",Dec,N,M
238,2012,Unprovoked,usa,Surfing,60,10' shark,Dec,N,M
239,2012,Unprovoked,australia,Spearfishing,31,Sandtiger shark,Dec,N,M
240,2012,Unprovoked,usa,Snorkeling,61,"Tiger shark, 10'",Nov,N,M
241,2012,Unprovoked,mexico,Swimming,32,2.5 m shark,Nov,Y,M
242,2012,Unprovoked,usa,Surfing,14,2' to 3' shark,Nov,N,M
243,2012,Unprovoked,usa,Diving,30,"Tiger shark, 15'",Nov,N,M
244,2012,Unprovoked,usa,Surfing,43,"Tiger shark, 8'",Nov,N,M
245,2012,Unprovoked,usa,Surfing,25,White shark,Oct,N,M
246,2012,Unprovoked,usa,Swimming,51,"Tiger shark, 10' to 12' ",Oct,N,F
247,2012,Unprovoked,usa,Surfing,39,"White shark, 15' to 16' ",Oct,Y,M
248,2012,Unprovoked,usa,Paddle boarding,55,6' to 8' shark,Oct,N,M
249,2012,Unprovoked,australia,Bodyboarding,11,2m shark,Oct,N,M
250,2012,Unprovoked,usa,Surfing,21,5' shark,Sep,N,M
251,2012,Unprovoked,usa,Surfing,22,4' shark,Sep,N,M
252,2012,Unprovoked,usa,Boogie boarding,8,3.5' to 4' shark,Sep,N,F
253,2012,Unprovoked,usa,Swimming or boogie boarding,56,3.5' to 4' shark,Sep,N,F
254,2012,Unprovoked,usa,Free diving ,56,"Lemon shark, 4' to 5' ",Aug,N,M
255,2012,Unprovoked,australia,Surfing,48,White shark or bronze whaler,Jul,N,M
256,2012,Unprovoked,usa,Body surfing,50,Thought to involve a white shark,Jul,N,M
257,2012,Unprovoked,australia,Surfing,24,"White shark, 5m",Jul,Y,M
258,2012,Boating,usa,Kayaking,52,14' to 18'shark,Jul,N,M
259,2012,Unprovoked,south africa,Surfing,29,15' shark,Jul,N,M
260,2012,Unprovoked,usa,Swimming,6,possibly a bull shark,Jun,N,M
261,2012,Unprovoked,usa,Sitting in the water,16,a small reef shark,Jun,N,F
262,2012,Unprovoked,australia,Surf skiing ,62,3 m shark,Jun,N,M
263,2012,Provoked,usa,Fishing,23,Nurse shark,Jun,N,M
264,2012,Unprovoked,usa,Swimming,18,small blacktip shark?,Jun,N,F
265,2012,Unprovoked,usa,Swimming,16,Blacktip shark ,Jun,N,M
266,2012,Unprovoked,australia,Surfing,42,1.5 m shark,Jun,N,M
267,2012,Provoked,italy,Attempting to rescue an injured & beached shark,57,"Blue shark, 2.5m",Jun,,M
268,2012,Unprovoked,australia,Surf skiing ,30,"White shark, 2 m",Jun,N,M
269,2012,Unprovoked,usa,Wading,33,"18"" to 24"" shark",May,N,F
270,2012,Unprovoked,mexico,Free diving / spearfishing,46,"Bull shark, 3m",May,N,M
271,2012,Unprovoked,usa,Surfing,22,4' to 5' shark,May,N,M
272,2012,Boating,usa,Kayaking / Fishing,30,White shark,May,N,M
273,2012,Unprovoked,usa,Paddle boarding,15,White shark,May,N,F
274,2012,Unprovoked,usa,Surfing,28,5' shark,Apr,N,M
275,2012,Unprovoked,south africa,Body boarding,20,"White shark, 4 m to 5m ",Apr,Y,M
276,2012,Unprovoked,usa,Surfing,28,"Tiger shark, 10'  ",Apr,N,M
277,2012,Unprovoked,australia,Scuba diving,33,"White shark, 4m ",Mar,Y,M
278,2012,Unprovoked,australia,Surfing,20,Possibly a bull shark,Mar,N,M
279,2012,Unprovoked,usa,Surfing,61,Possibly a 5' to 6' bull shark,Mar,N,M
280,2012,Unprovoked,usa,Surfing,15,4' to 5' shark,Mar,N,F
281,2012,Unprovoked,usa,Surfing,17,4' to 5' shark,Mar,N,M
282,2012,Provoked,australia,"Diving, feeding sharks",34,"Tawny nurse shark, 40cm",Mar,N,F
283,2012,Unprovoked,usa,Kite Surfing,19,4' shark,Mar,N,M
284,2012,Unprovoked,australia,Snorkeling,26,"Tiger shark, 3m",Jan,N,M
285,2012,Unprovoked,australia,Surfing,44,"White shark, 2.7 m",Jan,N,M
286,2012,Unprovoked,south africa,Swimming,25,Thought to involve a bull shark,Jan,Y,M
287,2012,Unprovoked,australia,Surfing,28,2 m shark,Jan,N,M
288,2012,Unprovoked,australia,Spearfishing,34,Allegedly a 4 m tiger shark,Jan,N,M
289,2011,Unprovoked,australia,Surfing,51,"White shark, 2.5m",Dec,N,M
290,2011,Unprovoked,australia,Swimming,10,Wobbegong shark?,Nov,N,M
291,2011,Unprovoked,australia,Diving,32,"White shark, 10'",Oct,Y,M
292,2011,Unprovoked,australia,Diving,50,"Port Jackson shark, 1m",Oct,N,M
293,2011,Invalid,usa,Surfing,27,No shark involvement,Sep,,M
294,2011,Unprovoked,south africa,Swimming,43,White shark,Sep,N,M
295,2011,Unprovoked,usa,Spearfishing,21,"Bull shark, 6'",Sep,N,M
296,2011,Unprovoked,usa,Surfing,25,4' to 6' shark,Sep,N,M
297,2011,Unprovoked,papua new guinea,Kite Surfing,30,"Tiger shark, 2m",Sep,N,M
298,2011,Unprovoked,australia,Body boarding,21,White shark,Sep,Y,M
299,2011,Unprovoked,usa,Surfing,19,"6' shark, possibly a blactip or spinner shark",Sep,N,M
300,2011,Unprovoked,usa,Surfing,19,6' shark,Aug,N,M
301,2011,Invalid,australia,Swimming,48,Shark involvement prior to death not confirmed,Aug,,M
302,2011,Unprovoked,south africa,Surfing,49,"White shark, >6'",Aug,Y,M
303,2011,Unprovoked,usa,Wading,20s,Possibly a 5' to 6' sandtiger shark,Aug,N,F
304,2011,Unprovoked,russia,Swimming,25,4 m shark,Aug,N,M
305,2011,Unprovoked,french polynesia,Surfing,32,Grey reef shark ,Aug,N,M
306,2011,Unprovoked,seychelles,Swimming or Snorkeling,30,"Bull shark, 6'",Aug,Y,M
307,2011,Unprovoked,south africa,Surfing,29,"White shark, 3m to 4m",Jul,N,M
308,2011,Unprovoked,south africa,Scuba diving,22,"Bull shark, 3m female",Jun,N,M
309,2011,Unprovoked,usa,Playing in the surf,10,"Bull shark, 6'",Jun,N,F
310,2011,Unprovoked,usa,Scuba diving,28,"Blacktip shark, 4'",Jun,N,M
311,2011,Unprovoked,usa,Wading,19,3' to 4' shark,Jun,N,M
312,2011,Unprovoked,south africa,Spearfishing,28,Zambesi shark,May,Y,M
313,2011,Unprovoked,new caledonia,Kite Boarding,15," Tiger shark, 2.8m",May,Y,M
314,2011,Unprovoked,australia,Washing sand off a speared fish,17,"reef shark, 1.5m",Apr,N,M
315,2011,Unprovoked,usa,Surfing ,49,1' to 2' shark,Apr,N,M
316,2011,Unprovoked,new zealand,Surfing,41,possibly a bronze whaler shark,Apr,N,M
317,2011,Unprovoked,australia,Surfing,48,"Bull shark, 2.5m",Mar,N,M
318,2011,Unprovoked,australia,Wakeboarding,24,3 m to 4 m shark,Mar,N,F
319,2011,Provoked,australia,Fishing,36,"Bull shark, 2m",Feb,N,M
320,2011,Unprovoked,new caledonia,Spearfishing,21,1.5 m shark,Feb,N,M
321,2011,Unprovoked,australia,Diving for abalone,49,White shark x 2,Feb,Y,M
322,2011,Unprovoked,mexico,Swimming,38,6' shark,Jan,N,F
323,2011,Unprovoked,bahamas,Scuba diving,55,Caribbean reef shark,Jan,N,M
324,2011,Invalid,australia,Swimming,7,Shark involvement not confirmed,Jan,,F
325,2010,Unprovoked,usa,Body boarding,16,6' shark,Dec,N,M
326,2010,Unprovoked,egypt,Snorkeling,70,"Oceanic whitetip shark, 2.5m ",Dec,Y,F
327,2010,Unprovoked,egypt,Snorkeling,54,Mako shark ,Dec,N,M
328,2010,Unprovoked,egypt,Snorkeling,46,Mako shark,Dec,N,M
329,2010,Unprovoked,egypt,Snorkeling,70,"Oceanic whitetip shark, 2.5m, female",Nov,N,F
330,2010,Unprovoked,egypt,Snorkeling,48,"Oceanic whitetip shark, 2.5m, female",Nov,N,F
331,2010,Unprovoked,australia,Snorkeling,20,White shark,Oct,N,F
332,2010,Unprovoked,usa,Scuba diving,30,"Porbeagle shark, 8' ",Oct,N,M
333,2010,Unprovoked,usa,Body boarding,19,"White shark, 14' to 18' ",Oct,Y,M
334,2010,Unprovoked,australia,Surfing,22,"Bull shark, 1.4m ",Oct,N,M
335,2010,Unprovoked,usa,Surfing,29,White shark,Sep,N,M
336,2010,Unprovoked,australia,Surfing,15,2m shark,Sep,N,M
337,2010,Unprovoked,australia,Surfing,31,White shark,Aug,Y,M
338,2010,Unprovoked,usa,Standing,37,3' to 4' shark,Aug,N,F
339,2010,Unprovoked,usa,Swimming,10,Possibly a small blacktip shark,Jul,N,M
340,2010,Unprovoked,usa,Swimming,13,"Sandtiger shark, 4' to 5'",Jul,N,F
